,index,player_id,current_club_id,first_name,last_name,name,position,sub_position,age,market_value_in_eur,current_club_name,competition_name
570,21439,22328,1038,Fabio,Quagliarella,Fabio Quagliarella,Attack,Centre-Forward,39,1000000,UC Sampdoria,serie-a
571,19605,623521,3709,Juanmi,Latasa,Juanmi Latasa,Attack,Centre-Forward,21,1000000,Getafe CF,laliga
572,309338,796213,39,Nelson,Weiper,Nelson Weiper,Attack,Centre-Forward,17,1000000,1.FSV Mainz 05,bundesliga
573,83615,267147,1147,Cyrille,Bayala,Cyrille Bayala,Attack,Right Winger,26,1000000,AC Ajaccio,ligue-1
574,83855,392545,2239,Frank,Tsadjout,Frank Tsadjout,Attack,Centre-Forward,23,900000,US Cremonese,serie-a
575,102676,99232,2919,Marco,D'Alessandro,Marco D'Alessandro,Attack,Right Winger,31,900000,AC Monza,serie-a
576,270436,117432,89,Kevin,Behrens,Kevin Behrens,Attack,Centre-Forward,31,900000,1.FC Union Berlin,bundesliga
577,18159,420808,1003,George,Hirst,George Hirst,Attack,Centre-Forward,23,800000,Leicester City,premier-league
578,187045,928323,273,Ibrahim,Salah,Ibrahim Salah,Attack,Left Winger,21,800000,Stade Rennais FC,ligue-1
579,380037,187384,2239,Cristian,Buonaiuto,Cristian Buonaiuto,Attack,Left Winger,30,800000,US Cremonese,serie-a
580,161015,494177,1421,Noah Jean,Holm,Noah Jean Holm,Attack,Centre-Forward,21,800000,Stade Reims,ligue-1
581,136961,371554,1147,Kevin,Spadanuda,Kevin Spadanuda,Attack,Left Winger,25,800000,AC Ajaccio,ligue-1
582,157310,283001,167,Noah Joel,Sarenren Bazee,Noah Joel Sarenren Bazee,Attack,Right Winger,26,800000,FC Augsburg,bundesliga
583,155340,221311,366,Iván,Sánchez,Iván Sánchez,Attack,Right Winger,30,800000,Real Valladolid CF,laliga
584,259903,624920,969,Béni,Makouana,Béni Makouana,Attack,Left Winger,20,800000,Montpellier HSC,ligue-1
585,350196,312819,80,Silvère,Ganvoula,Silvère Ganvoula,Attack,Centre-Forward,26,750000,VfL Bochum,bundesliga
586,76586,87672,989,Junior,Stanislas,Junior Stanislas,Attack,Left Winger,33,700000,AFC Bournemouth,premier-league
587,248570,645774,86,Eren,Dinkci,Eren Dinkci,Attack,Centre-Forward,21,700000,SV Werder Bremen,bundesliga
588,160243,425400,1420,Farid,El Melali,Farid El Melali,Attack,Left Winger,25,700000,Angers SCO,ligue-1
589,57061,647534,1005,Joel,Voelkerling Persson,Joel Voelkerling Persson,Attack,Centre-Forward,19,600000,US Lecce,serie-a
590,185754,503988,703,Alex,Mighten,Alex Mighten,Attack,Left Winger,20,600000,Nottingham Forest,premier-league
591,194244,38410,167,Daniel,Caligiuri,Daniel Caligiuri,Attack,Right Winger,34,600000,FC Augsburg,bundesliga
592,55716,98349,1147,Romain,Hamouma,Romain Hamouma,Attack,Centre-Forward,35,600000,AC Ajaccio,ligue-1
593,216224,54581,410,Ilija,Nestorovski,Ilija Nestorovski,Attack,Centre-Forward,32,600000,Udinese Calcio,serie-a
594,209797,586986,873,Luke,Plange,Luke Plange,Attack,Centre-Forward,20,600000,Crystal Palace,premier-league
595,285090,948275,418,Álvaro,Rodríguez,Álvaro Rodríguez,Attack,Centre-Forward,18,500000,Real Madrid,laliga
596,91613,466602,3911,Karamoko,Dembélé,Karamoko Dembélé,Attack,Right Winger,19,500000,Stade Brestois 29,ligue-1
597,19972,802747,1158,Siriné,Doucouré,Siriné Doucouré,Attack,Centre-Forward,20,500000,FC Lorient,ligue-1
598,355392,68718,1147,Yoann,Touzghar,Yoann Touzghar,Attack,Centre-Forward,36,500000,AC Ajaccio,ligue-1
599,57069,649457,1147,Jean,Botué,Jean Botué,Attack,Left Winger,20,500000,AC Ajaccio,ligue-1
600,210479,818888,1025,Antonio,Raimondo,Antonio Raimondo,Attack,Centre-Forward,18,500000,Bologna FC 1909,serie-a
601,333478,730126,1095,Mykola,Kukharevych,Mykola Kukharevych,Attack,Centre-Forward,21,450000,ESTAC Troyes,ligue-1
602,20034,855056,3911,Taïryk,Arconte,Taïryk Arconte,Attack,Right Winger,19,400000,Stade Brestois 29,ligue-1
603,235072,675565,79,Thomas,Kastanaras,Thomas Kastanaras,Attack,Centre-Forward,19,400000,VfB Stuttgart,bundesliga
604,45042,678441,1038,Daniele,Montevago,Daniele Montevago,Attack,Centre-Forward,19,400000,UC Sampdoria,serie-a
605,259300,524290,533,Fisnik,Asllani,Fisnik Asllani,Attack,Centre-Forward,20,400000,TSG 1899 Hoffenheim,bundesliga
606,174946,104495,703,Lyle,Taylor,Lyle Taylor,Attack,Centre-Forward,32,350000,Nottingham Forest,premier-league
607,159758,392156,89,Tim,Maciejewski,Tim Maciejewski,Attack,Right Winger,21,350000,1.FC Union Berlin,bundesliga
608,226890,174304,290,Rémy,Dugimont,Rémy Dugimont,Attack,Left Winger,36,300000,AJ Auxerre,ligue-1
609,186958,748070,79,Alou,Kuol,Alou Kuol,Attack,Centre-Forward,21,300000,VfB Stuttgart,bundesliga
610,285036,820957,44,Derry,Scherhant,Derry Scherhant,Attack,Centre-Forward,20,300000,Hertha BSC,bundesliga
611,55797,119104,1147,Riad,Nouri,Riad Nouri,Attack,Right Winger,37,250000,AC Ajaccio,ligue-1
612,234337,537182,1095,Levi,Lumeka,Levi Lumeka,Attack,Left Winger,24,250000,ESTAC Troyes,ligue-1
613,18791,484994,1420,Ulrick,Eneme-Ella,Ulrick Eneme-Ella,Attack,Centre-Forward,21,250000,Angers SCO,ligue-1
614,92418,573978,3,Maximilian,Schmid,Maximilian Schmid,Attack,Centre-Forward,19,200000,1.FC Köln,bundesliga
615,25350,29605,2239,Daniel,Ciofani,Daniel Ciofani,Attack,Centre-Forward,37,200000,US Cremonese,serie-a
616,208856,460660,1420,Jason,Mbock,Jason Mbock,Attack,Left Winger,23,200000,Angers SCO,ligue-1
617,166110,876034,969,Yanis,Guermouche,Yanis Guermouche,Attack,Centre-Forward,21,200000,Montpellier HSC,ligue-1
618,56930,470152,2239,Dennis,Politic,Dennis Politic,Attack,Right Winger,22,200000,US Cremonese,serie-a
619,42925,406973,80,Moritz,Broschinski,Moritz Broschinski,Attack,Centre-Forward,22,175000,VfL Bochum,bundesliga
620,68478,707242,417,Badredine,Bouanani,Badredine Bouanani,Attack,Right Winger,18,150000,OGC Nice,ligue-1
621,264938,45121,3911,Loïc,Rémy,Loïc Rémy,Attack,Centre-Forward,35,150000,Stade Brestois 29,ligue-1
622,333539,827950,290,Ousmane,Camara,Ousmane Camara,Attack,Centre-Forward,21,100000,AJ Auxerre,ligue-1
623,210518,913305,290,Idjessi,Metsoko,Idjessi Metsoko,Attack,Centre-Forward,20,100000,AJ Auxerre,ligue-1
624,260254,917778,826,Rémy,Labeau Lascary,Rémy Labeau Lascary,Attack,Centre-Forward,19,100000,RC Lens,ligue-1
625,161433,552059,800,Lukas,Vorlicky,Lukas Vorlicky,Attack,Left Winger,20,50000,Atalanta BC,serie-a
