,index,player_id,current_club_id,first_name,last_name,name,position,sub_position,age,market_value_in_eur,current_club_name,competition_name
688,371922,214532,1420,Pierrick,Capelle,Pierrick Capelle,Midfield,Left Midfield,35,300000,Angers SCO,ligue-1
689,210482,820374,985,Kobbie,Mainoo,Kobbie Mainoo,Midfield,Central Midfield,17,300000,Manchester United,premier-league
690,182580,297648,800,Simone,Muratore,Simone Muratore,Midfield,Central Midfield,24,300000,Atalanta BC,serie-a
691,116474,519869,24,Mehdi,Loune,Mehdi Loune,Midfield,Central Midfield,18,300000,Eintracht Frankfurt,bundesliga
692,186690,650104,1420,Zinédine,Ould Khaled,Zinédine Ould Khaled,Midfield,Defensive Midfield,22,250000,Angers SCO,ligue-1
693,378416,787907,12,Benjamin,Tahirovic,Benjamin Tahirovic,Midfield,Central Midfield,19,250000,AS Roma,serie-a
694,378304,699442,1025,Kacper,Urbanski,Kacper Urbanski,Midfield,Defensive Midfield,18,250000,Bologna FC 1909,serie-a
695,355077,39914,1147,Mathieu,Coutadeur,Mathieu Coutadeur,Midfield,Central Midfield,36,250000,AC Ajaccio,ligue-1
696,248264,418662,1147,Florian,Chabrolle,Florian Chabrolle,Midfield,Attacking Midfield,24,250000,AC Ajaccio,ligue-1
697,166125,905408,826,Mamadou,Camara,Mamadou Camara,Midfield,Central Midfield,20,250000,RC Lens,ligue-1
698,284998,802512,3522,Julius,Beck,Julius Beck,Midfield,Central Midfield,17,250000,Spezia Calcio,serie-a
699,210306,698110,1038,Lorenzo,Malagrida,Lorenzo Malagrida,Midfield,Left Midfield,19,250000,UC Sampdoria,serie-a
700,186741,663189,39,Eniss,Shabani,Eniss Shabani,Midfield,Central Midfield,19,200000,1.FSV Mainz 05,bundesliga
701,305697,281704,1147,Alassane,N'Diaye,Alassane N'Diaye,Midfield,Right Midfield,31,200000,AC Ajaccio,ligue-1
702,235254,810895,162,Eliesse,Ben Seghir,Eliesse Ben Seghir,Midfield,Attacking Midfield,17,200000,AS Monaco,ligue-1
703,192512,664973,86,Dikeni,Salifou,Dikeni Salifou,Midfield,Defensive Midfield,19,200000,SV Werder Bremen,bundesliga
704,44755,598575,3,Joshua,Schwirten,Joshua Schwirten,Midfield,Attacking Midfield,20,200000,1.FC Köln,bundesliga
705,117024,606079,15,Joshua,Eze,Joshua Eze,Midfield,Defensive Midfield,19,200000,Bayer 04 Leverkusen,bundesliga
706,332498,522077,3,Georg,Strauch,Georg Strauch,Midfield,Defensive Midfield,21,200000,1.FC Köln,bundesliga
707,259607,569031,533,Umut,Tohumcu,Umut Tohumcu,Midfield,Central Midfield,18,200000,TSG 1899 Hoffenheim,bundesliga
708,283524,478107,290,Ousoumane,Camara,Ousoumane Camara,Midfield,Defensive Midfield,24,150000,AJ Auxerre,ligue-1
709,209544,538973,995,Samuel,Yépié Yépié,Samuel Yépié Yépié,Midfield,Attacking Midfield,20,150000,FC Nantes,ligue-1
710,309458,1044893,826,Yaya,Fofana,Yaya Fofana,Midfield,Central Midfield,18,150000,RC Lens,ligue-1
711,357098,405393,33,Soichiro,Kozuki,Soichiro Kozuki,Midfield,Right Midfield,22,150000,FC Schalke 04,bundesliga
712,309454,982855,417,Reda,Belahyane,Reda Belahyane,Midfield,Defensive Midfield,18,150000,OGC Nice,ligue-1
713,187043,926235,1421,Samuel,Koeberlé,Samuel Koeberlé,Midfield,Defensive Midfield,18,150000,Stade Reims,ligue-1
714,57041,610881,2239,Christian,Acella,Christian Acella,Midfield,Central Midfield,20,150000,US Cremonese,serie-a
715,333166,622801,1038,Flavio,Paoletti,Flavio Paoletti,Midfield,Defensive Midfield,19,100000,UC Sampdoria,serie-a
716,19981,807688,1420,Yassin,Belkhdim,Yassin Belkhdim,Midfield,Central Midfield,20,100000,Angers SCO,ligue-1
717,220643,583046,1005,Medon,Berisha,Medon Berisha,Midfield,Central Midfield,19,100000,US Lecce,serie-a
718,20064,913303,290,Natanaël,Bouekou,Natanaël Bouekou,Midfield,Defensive Midfield,20,100000,AJ Auxerre,ligue-1
719,117657,939964,1420,Jean-Mattéo,Bahoya,Jean-Mattéo Bahoya,Midfield,Attacking Midfield,17,100000,Angers SCO,ligue-1
720,235304,860056,3524,Aïman,Maurer,Aïman Maurer,Midfield,Attacking Midfield,18,100000,Clermont Foot 63,ligue-1
721,284942,743496,290,Kévin,Danois,Kévin Danois,Midfield,Attacking Midfield,18,100000,AJ Auxerre,ligue-1
722,378064,613539,398,Marco,Bertini,Marco Bertini,Midfield,Defensive Midfield,20,100000,SS Lazio,serie-a
723,117643,915849,3524,Yanis,Massolin,Yanis Massolin,Midfield,Central Midfield,20,100000,Clermont Foot 63,ligue-1
724,45092,704347,380,Antonio Pio,Iervolino,Antonio Pio Iervolino,Midfield,Central Midfield,19,75000,US Salernitana 1919,serie-a
